account_id,device_id,ip,card,address
acct_855d2dd4,dev_a7d2a08d,ip_af4e68ed,card_47b5e52e,addr_9e8f43f7
acct_75346cb3,dev_8b357061,ip_dd8c8dd6,card_d7e1751c,addr_02457fe2
acct_c31aab32,dev_4a673c8d,ip_6a0d40d2,card_e073a703,addr_1d34d2eb
acct_3acf8f48,dev_3f7e2a4f,ip_84aa425a,card_99983606,addr_0434f7b4
acct_7454585c,dev_124aabe5,ip_48fd870f,card_89832d3d,addr_4fe5bd5a
acct_1759b89a,dev_c528684a,ip_c9899a24,card_a924f507,addr_d716cfd2
acct_f940de43,dev_0b5eecd2,ip_f2612536,card_7ea256e9,addr_2a7d91cf
acct_749fa8aa,dev_c324840b,ip_3d25427d,card_361211aa,addr_fe896e16
acct_fb4a241d,dev_d9326ab3,ip_9e77c9e0,card_26789614,addr_5999996f
acct_a3f77da7,dev_1b2f6ac8,ip_b15e4ddd,card_1424d096,addr_81e201e2
acct_474982d5,dev_8406ceb3,ip_4c1184e9,card_c2d26333,addr_1df011c1
acct_e4f3db5b,dev_33555c18,ip_e56c7124,card_a1b99e69,addr_3f677300
acct_f9fd96e0,dev_a8102466,ip_7a6acbda,card_bfb95131,addr_56417933
acct_0be57464,dev_b1994bb4,ip_adb1a87c,card_f7b03f82,addr_9191aa91
acct_896019a7,dev_60bfc21d,ip_65aaadb1,card_dbabe475,addr_f5966cd3
acct_5d92c589,dev_80fd257b,ip_4a3605ac,card_89f43d90,addr_1bfb280b
acct_cc60b0be,dev_484efa7d,ip_7cd52234,card_24640af1,addr_36848a90
acct_2d13fa2e,dev_3b978900,ip_da2c2502,card_6549ad07,addr_996c84e9
acct_2faa2a2c,dev_b633f93b,ip_ddab45cd,card_a3f3a31f,addr_17db4a5b
acct_c6b9fff4,dev_200e25b7,ip_db8476a7,card_96943704,addr_d1416da5
acct_a05dd959,dev_7e580b64,ip_35dd0e35,card_054b6c4e,addr_458b2a39
acct_9461e561,dev_3ac24e18,ip_332e8697,card_cc3a4fbf,addr_d79086bf
acct_f6c8dd42,dev_9dce32ab,ip_606766f1,card_76da519e,addr_5fd0eb36
acct_8ee4352b,dev_e4986b83,ip_f1e0a130,card_fc668df5,addr_b68e062a
acct_a10f0917,dev_68498ea4,ip_846a43ec,card_464084b5,addr_cd823bec
acct_42d64f17,dev_521b20eb,ip_f41a4727,card_3c3f4025,addr_d1495f0f
acct_29d94570,dev_d2268234,ip_2987d47b,card_840ee9a1,addr_447bc2a2
acct_75c6ae05,dev_1324b2d6,ip_d49ee255,card_752d9e86,addr_d474a4c5
acct_ffc224c2,dev_f43b1941,ip_dfde9a9f,card_86b90858,addr_13478448
acct_7d2a3d8a,dev_b074e95a,ip_4b117cfd,card_ad5cd231,addr_b3f4e0f1
acct_7a96c4eb,dev_1173a29d,ip_4cb54324,card_8896d3bd,addr_336e2f01
acct_d036d032,dev_7069e8aa,ip_9ec7ab5f,card_6993cf4a,addr_5b1bcdc2
acct_8df9bec2,dev_8864eb12,ip_63f29899,card_28656ebe,addr_6db5ca6f
acct_465f5c59,dev_361f621e,ip_9003a6a4,card_5d5896ed,addr_da00b31f
acct_2fc443bb,dev_7750d1e9,ip_fdbc3cfa,card_84e58ed6,addr_881fa244
acct_0a9b4283,dev_241e67ca,ip_d72a4b98,card_28ab0e22,addr_18431c37
acct_912980d3,dev_6edab7df,ip_7b71c6d4,card_521a21fe,addr_13766f60
acct_9f6f9515,dev_7e24f7a6,ip_e48c7292,card_129926a7,addr_2db741cf
acct_b7b28e00,dev_caa7c96b,ip_da8e2be2,card_9ee0ea92,addr_ae2fa5f1
acct_97d95337,dev_a7920861,ip_59d7a9b0,card_3ef4ee3e,addr_39041600
acct_377f83ea,dev_984ac493,ip_0dc696a2,card_2a24e914,addr_1a40098f
acct_1bb11eda,dev_21ffaf93,ip_a149000f,card_555eb4f9,addr_c15f233a
acct_32883e52,dev_05ab173d,ip_c57aa554,card_70a61838,addr_0ca9d7cf
acct_d5b1aab0,dev_dfffeb10,ip_a1e8804a,card_fc19f2b2,addr_bdbc74b6
acct_bc21025c,dev_10df869a,ip_c6902e8c,car_2e922ba2,addr_9fe5ced1
acct_44e29969,dev_86a2f8d6,ip_4d6eedcc,card_e55b2f35,addr_9215127c
acct_e964bc64,dev_1f360275,ip_ceb9031d,card_535a8da3,addr_073101eb
acct_b68ccc6e,dev_613ad1a9,ip_2ad13133,card_c425779d,addr_69a83b08
acct_908f0aff,dev_2c452ec7,ip_49466b56,card_1123db04,addr_044db4c7
acct_f76b3638,dev_e73ff741,ip_5c61dfba,card_4cc92348,addr_3d37893e
acct_23860cc1,dev_edbbaf53,ip_9c0617a3,card_930ea7b4,addr_4cde6f87
acct_dcb8c29c,dev_7a3baa8d,ip_c2b633e4,card_dee7d354,addr_780c7355
acct_f42b1667,dev_500b53b9,ip_2a6c2b4a,card_7607fbee,addr_b91ea509
acct_871b1f45,dev_41455e2c,ip_c65beb6b,card_2fa7fe73,addr_365654c7
acct_ccf47ad4,dev_43e7a257,ip_91ef7314,card_b4ba7ec2,addr_aa87e1da
acct_76382ad1,dev_47c9142e,ip_54bb6a71,card_c0ecbafd,addr_1b6e2238
acct_e0d73fc7,dev_e418b8e8,ip_49dbf9e8,card_2cf214d0,addr_0aae52ad
acct_9b69bb98,dev_dd65bbcc,ip_9a7adc7b,card_646d89b7,addr_bdd6250b
acct_6a6d545b,dev_b68d7829,ip_7404ffd1,card_1d7fd3ac,addr_b853eaf4
acct_5c928f65,dev_7683452e,ip_208b8493,card_22e3c680,addr_430f664b
acct_d2dd8d92,dev_c5d84537,ip_1f8f2943,car_a60a6069,addr_49f1d3e9
acct_12f19611,dev_aa0200a8,ip_aa17b697,card_727ddbd9,addr_9d65b164
acct_66cd8e3e,dev_747dadcd,ip_c3f1c77a,card_f454d4d5,addr_c496cb88
acct_5131fec1,dev_d3b4ab39,ip_5c7b3522,card_0eab3ccc,addr_d99d38bb
acct_c292d89f,dev_d9864de1,ip_9b9e6ccd,card_018d7cda,addr_9edfe583
acct_44dc0792,dev_7c79d52c,ip_b8916e65,card_e6ea6a5a,addr_3a59af43
acct_59f84a35,dev_f3975368,ip_dc315993,card_a7cd5c39,addr_cc767eed
acct_458ded52,dev_90d0af28,ip_b26fe428,card_5750c44e,addr_25db5599
acct_80a78db2,dev_5f40e0ce,ip_4fb421f1,card_9856af05,addr_6cc97216
acct_c185b9a5,dev_aae6185c,ip_ea29fba6,card_261a2dee,addr_87ade649
acct_b338901e,dev_1e9aecc8,ip_123d7f21,card_ad500559,addr_c30880cf
acct_14a73755,dev_40eed4ca,ip_f13b9ea5,card_53fc591b,addr_37dbd68b
acct_ada66e73,dev_79674cdf,ip_0118f651,card_5750e61e,addr_cbe9af1c
acct_253e620b,dev_4c3a6f00,ip_b1c9a97d,card_910ea531,addr_2d0b14b5
acct_ee97bd12,dev_73b50481,ip_5e021756,card_e98c473f,addr_b80ba928
acct_3983da72,dev_56cb4454,ip_a94a2b7f,card_22fc2cbd,addr_ae9e6289
acct_5a35d6c1,dev_74b05023,ip_a4532b70,car_c204f017,addr_fe4666d2
acct_b150a646,dev_ac25752b,ip_597db6b0,card_33decc08,addr_5240c839
acct_2089c09c,dev_42fe4ff4,ip_1342bf3f,card_e75d8b06,addr_d7d9093e
acct_03127115,dev_851e1cf5,ip_e2f806a7,card_fc2859c1,addr_2e3fb5ab
acct_647da57f,dev_35a3a1dd,ip_23553902,card_929d92fa,addr_79dc9fda
acct_c3a96fc0,dev_8f9bf8e2,ip_6abdb7b4,card_627dca56,addr_361960c6
acct_16112073,dev_35bab6e2,ip_95370128,card_01972a26,addr_007113d0
acct_6c21e74c,dev_7c5b5b95,ip_296c380e,card_a3ae4aa3,addr_b5b2b746
acct_689f2d49,dev_46959283,ip_50818519,card_da189654,addr_c2173db4
acct_096c597f,dev_ef37d5e1,ip_f9f407fb,card_708e1c8f,addr_e27055da
acct_70db0626,dev_b8bb7f0e,ip_f63ed20f,card_4ca8d3a8,addr_35fda638
acct_08728606,dev_96a5b78d,ip_2b4cc98c,card_ecc483da,addr_413e5911
acct_09603b4e,dev_eb208e6b,ip_44432a45,card_e6dbf3e5,addr_806e4b11
acct_d6ed4880,dev_35684f25,ip_52a50818,card_4cb3016a,addr_49d85f3f
acct_cbbd49c3,dev_afdb2983,ip_449ef12c,card_dcf1cfee,addr_b2a4a7b2
acct_e1cb3abc,dev_76f962c4,ip_1dd5279c,card_35350ca3,addr_b08093d5
acct_5725edab,dev_b3f7400c,ip_2f8de743,card_33212368,addr_8f92e0e5
acct_3958f43c,dev_f0f50660,ip_b5c75a6b,card_b793b92c,addr_817ebb50
acct_3e8ee89b,dev_e08c0424,ip_2ae4c3bd,card_a6871700,addr_c0e731a2
acct_5bcf3254,dev_dbb668cb,ip_e1a546bc,card_54c8edad,addr_3591e95b
acct_ba7ff476,dev_48cfd586,ip_3331199e,card_c6e3fbb5,addr_6f084b48
acct_6d828130,dev_5e03aa7d,ip_acbb97e5,card_704a37cb,addr_407b8c05
acct_ffcf6c3b,dev_99023e7a,ip_68655b7a,card_a386da8b,addr_d8e5d54b
acct_604dbc7f,dev_3be26d20,ip_37044af6,card_1b86b524,addr_7c58e97c
acct_0c0c9d16,dev_657c99fb,ip_8a59a20c,card_9b530b20,addr_6816a9b1
acct_ed5ef859,dev_46d132c6,ip_32caff67,card_7dba0f4c,addr_df5097f0
acct_31ce4254,dev_46ae8996,ip_f8acdaa6,card_3d7f2508,addr_a3b7d5a8
acct_6d10abf8,dev_d6c6d3c0,ip_f54a93bb,card_cd36d4f8,addr_ec6a9b5f
acct_9430580d,dev_471bc77c,ip_e060d1ae,card_f793cac7,addr_081df07c
acct_dcf5308c,dev_00930a50,ip_e14de340,card_a32cd037,addr_774dc9e5
acct_7ff30390,dev_622e97c0,ip_b0641a16,card_738511da,addr_755f5db7
acct_173ceee6,dev_f1bf8ed5,ip_36eb5dd7,card_bb06ac3e,addr_5a237b86
acct_5c376269,dev_b4a4fb94,ip_06d2037c,card_dde5291d,addr_acbd898a
acct_70fa912a,dev_2b5cf4df,ip_0fed10c5,card_f1a7a9b5,addr_3a1a832a
acct_c1e140be,dev_cce8b82c,ip_55470eff,card_99e37969,addr_ed837358
acct_b4e5c0c2,dev_36bbf3c1,ip_c4a345f1,card_0b2eb380,addr_7a9aec89
acct_d8999786,dev_d3843acb,ip_a2ca4fb0,card_568f976a,addr_02bab5aa
acct_faa1b423,dev_c6f344ff,ip_6c2ee1d0,card_883d7919,addr_daeae85c
acct_9a93a6a0,dev_99b12451,ip_25ab219e,card_cb5a2fa7,addr_f6f3a413
acct_230ce49c,dev_db4b2d35,ip_de0bd3f9,card_1361d66b,addr_59488e37
acct_a3956f5b,dev_608ecb8e,ip_a1588e2d,card_e7384601,addr_0d0bb252
acct_892dbae0,dev_13454716,ip_c8301d5b,card_490f1a45,addr_ef2c6d63
acct_15872674,dev_84bd2b30,ip_0ff3ea00,card_11ca7829,addr_6d799ef0
acct_ba87c46c,dev_f7c281b9,ip_4d78036f,card_1cce3b6d,addr_9c9cbb72
acct_a1ed40ba,dev_0452bf48,ip_a4547512,card_85f5ba42,addr_ca463f2b
acct_7e388fbe,dev_8f13380d,ip_96b61b42,card_29c4889e,addr_0a22c20c
acct_e1c9d556,dev_61a12fbf,ip_fe74fe28,card_8daf328e,addr_27793cc2
acct_ed9de589,dev_0e12bee8,ip_753213ee,card_51da924e,addr_07a6f297
acct_e7251529,dev_d42bde78,ip_c065f1a9,card_c6dec98d,addr_4c42d93c
acct_0515f128,dev_d446614f,ip_2133ffda,card_9d2ab8e6,addr_92a0eabb
acct_b5034ed0,dev_d4fab33d,ip_00d04268,card_9aae11f5,addr_e4978b8d
acct_fe87796b,dev_a66d3765,ip_a7367fb7,card_8275dbbd,addr_636fdea4
acct_84361dba,dev_1eb041ae,ip_bf1d382d,card_6c827b20,addr_4ee6c91d
acct_ca64deee,dev_dacac1a8,ip_32dfc138,card_4b565a16,addr_9eb76d24
acct_dd75d6d1,dev_ac95df3f,ip_8f5621a8,card_b9b20da0,addr_62a22f94
acct_b434cd54,dev_29fdb5f8,ip_14eb55e4,card_6c8acd4c,addr_66a91bb7
acct_d2d85feb,dev_87727324,ip_04b58a82,card_a59955fa,addr_9f24a486
acct_b3efafdd,dev_017489b4,ip_431bb746,card_47688a5d,addr_a573e551
acct_f54ff40c,dev_a1aebe96,ip_6c706e90,card_7d4690d1,addr_1eed5d40
acct_633c6e44,dev_d35a6b96,ip_c3677715,card_e67a2ec9,addr_eb2a6830
acct_f55986c6,dev_e02c7f0b,ip_0e831fff,card_b557e5c3,addr_9dfd1a57
acct_23eb501b,dev_32392bbe,ip_5982e47b,card_afb4e1a0,addr_8d97abe9
acct_019045ac,dev_6489b93b,ip_04bcae29,card_cc715055,addr_34cf435c
acct_396f3f50,dev_0767e3cd,ip_5284e459,card_548942e9,addr_1535f40f
acct_fc437216,dev_4cd44513,ip_1462bfb2,card_f22f5319,addr_81ef7d80
acct_2f31beca,dev_f62a5219,ip_834e9dbe,card_c12871f6,addr_aa45b5eb
acct_d584262b,dev_11f448ef,ip_e2772e7c,card_ffb0a782,addr_a2df5c4b
acct_2b7a6f43,dev_2b08536b,ip_e164670b,card_65b36e4e,addr_7321bd62
acct_c62c0c1b,dev_96b40746,ip_926f06ed,card_ed851394,addr_c2b3b1bd
acct_64a9a4eb,dev_985d0df9,ip_760a3341,card_47ba368e,addr_a511c27a
acct_120f661c,dev_c52ea6bc,ip_10486cf4,card_e152f5bb,addr_fe9406f4
acct_e755ffbc,dev_51e305bc,ip_f00b5b08,card_ebf0d04d,addr_08030fb4
acct_44b7da66,dev_6ebcd4d7,ip_2ca7ca91,card_058bf2b1,addr_6dfe388b
acct_c6db3b64,dev_0a358db6,ip_ffd61166,card_10630f80,addr_c79179a2
acct_5429592c,dev_6fa369bb,ip_b29bdc76,card_e758b200,addr_7c20bc13
acct_e6d3249e,dev_20e2d2be,ip_15611134,card_f9f95639,addr_d94f0886
acct_6fd7f638,dev_e08b7a66,ip_00893a0b,card_22d57475,addr_c6a0ae84
acct_e442eed4,dev_0278672a,ip_dd852d72,card_1cefa236,addr_582f68b3
acct_367129fd,dev_dcd449ff,ip_26edc7f7,card_36137c26,addr_c0395b94
acct_7a10b683,dev_007c2610,ip_a7de7cec,card_ac1f28e7,addr_effc1504
acct_58f75d4a,dev_bb0bbc50,ip_1004a8bb,card_c0d4ae7d,addr_fc60aabb
acct_a43d1943,dev_5e3b9a3f,ip_580cf670,card_01a7d073,addr_c3677ad0
acct_6c1e17a1,dev_c3fd5ef3,ip_6ef8bdef,card_62ea3b58,addr_615918de
acct_3cb9a361,dev_699d615b,ip_6e1067f9,card_d409bb31,addr_04706c72
acct_bcb967d8,dev_3e2baad1,ip_7a499ff9,card_0162c1e7,addr_f1ae49f0
acct_4591b3e1,dev_ecee6ec9,ip_4420d29d,card_b68e04e5,addr_e64e834d
acct_b8485930,dev_405a6859,ip_92fb28c7,card_9beb2456,addr_c7e79929
acct_c1700798,dev_dd19f9d3,ip_f7405787,card_fd3898d3,addr_02408177
acct_73a40516,dev_49580f01,ip_03b19cad,card_6b6bc36f,addr_1042904f
acct_75f3e685,dev_bced0adf,ip_e49b699b,card_de6a7987,addr_3cfa398e
acct_72ac6e21,dev_5784c33a,ip_3d62d884,card_3155607e,addr_e7d7486b
acct_6198eac9,dev_df730f00,ip_593fe63a,card_6a3a66cf,addr_2c123f98
acct_f567eba7,dev_a3edab32,ip_b3164d1a,card_7394f82c,addr_bee8dbc4
acct_b538e60f,dev_c4449044,ip_de5fbe72,card_57486190,addr_56fbad8b
acct_f6f89e93,dev_80bc302a,ip_238d5181,card_cf4fe104,addr_0236947f
acct_9679a69e,dev_46938023,ip_421bcf9d,card_acbe9d4b,addr_6480a492
acct_e91267bf,dev_0fd3e07e,ip_a32abf99,card_833e52f8,addr_0c2c0c97
acct_b007cef5,dev_7b5d5500,ip_c7f30f1f,card_75f22cea,addr_7d176fa3
acct_f401350c,dev_acee179e,ip_10016865,card_f8438a20,addr_388a9767
acct_707cb0d8,dev_0f68ae81,ip_4b117cfd,card_f819bd5c,addr_50e3f206
acct_bf9328a0,dev_c85f452a,ip_9b889b2d,card_cfa41bb7,addr_f573d7f1
acct_3b063833,dev_47c07dff,ip_9e836c2c,card_9200a257,addr_485a2687
acct_78a70aae,dev_565602da,ip_b31f6e10,card_5f7ac2b6,addr_ce7a91b6
acct_24112c1e,dev_8bd0c00d,ip_f5fcad74,card_12fb8c1b,addr_9e75927d
acct_17e9013b,dev_61e12d04,ip_2b4d47dd,card_8714763c,addr_b96e89ec
acct_e01206ae,dev_f3ccfd98,ip_4d78036f,card_88b7d409,addr_d243c1db
acct_a549cbf5,dev_dbe25d56,ip_1d697680,card_6f3528d9,addr_70719804
acct_b2e1266c,dev_b8049ed3,ip_65a2b1d5,card_0ee2178f,addr_b0e1366d
acct_68800840,dev_d4ea4e6e,ip_fe616b3f,card_82d5fa83,addr_95ae819f
acct_6d96cacd,dev_ef8303d5,ip_bc5a547b,card_ce730ee9,addr_6b05363f
acct_481de727,dev_1d628cff,ip_897344ae,card_f1daa369,addr_3d551fbf
acct_7b9dc9d2,dev_eee07a0a,ip_7fc9fcca,card_f5aeb9a3,addr_92b4c195
acct_79247e63,dev_735c6b97,ip_f3da891d,card_210b62b1,addr_ee5d7c65
acct_33c49dfd,dev_9e9d8d79,ip_e0266ec7,card_c058d072,addr_15a3f08d
acct_edaca145,dev_810e909f,ip_3d701500,card_a0b6408f,addr_879e5a80
acct_aaa5023c,dev_5a84e278,ip_b96084d5,card_ce090666,addr_65c3b0d0
acct_5beaf127,dev_5707ec83,ip_df9ea569,card_97f47e37,addr_cc0c8832
acct_eb74dcb8,dev_26b66360,ip_50c84daa,card_b82b6cf2,addr_5010b538
acct_87a7b3f1,dev_bc567162,ip_bdcba2ac,card_788c783a,addr_778fcc3c
acct_88d5710f,dev_73564b66,ip_04186b24,car_b0fd0f59,addr_179dadf0
acct_1413fba7,dev_3e5c5b4f,ip_47148b57,card_ee35a14a,addr_043f2bd8
acct_34c4932a,dev_c3ff5994,ip_514deec3,card_6a4dba95,addr_e5882324
acct_9880df52,dev_d98f42e5,ip_df34d50a,card_7c5a1e42,addr_356b1f65
acct_6aab149e,dev_1fa8af5c,ip_64d61eb3,card_1d4cd8b5,addr_34b3b51c
acct_0ada44a4,dev_99a8c6b3,ip_ff33307e,card_4d17479a,addr_d17c5841
acct_35075fba,dev_359911a1,ip_7b2164f9,card_0523e075,addr_ce48a812
acct_b2fc6045,dev_ddf752f2,ip_d3ad8120,card_0208352b,addr_f73dd9f4
acct_faa25c01,dev_c5001ec8,ip_8cb4d14e,card_33550e84,addr_d3363049
acct_4db4737d,dev_294dee16,ip_96fd4c9f,card_434999d8,addr_e16dde5a
acct_84040f6a,dev_01e1594e,ip_00a1e4e5,card_09206afd,addr_aeeebe01
acct_2098df0c,dev_9380ba1e,ip_4534b19e,card_9d82c7de,addr_b7cc87d6
acct_d2617b1d,dev_5ccf83a9,ip_7518b941,card_31240655,addr_128347bc
acct_55b3dcde,dev_439846ca,ip_6bb20959,card_0ba0fa87,addr_c45fa4b5
acct_75b287c1,dev_ef14a1dc,ip_186884b9,car_a60a6069,addr_e54be6e4
acct_6693a6f8,dev_7bbaa811,ip_990de5b5,card_eaa9f238,addr_ad99dcd2
acct_d0e78711,dev_17ca10e7,ip_afa715a1,card_b455fc2f,addr_6dab2445
acct_00673705,dev_a3afa891,ip_52ea96ee,card_5f9b2eae,addr_beec1df3
acct_18c2a32f,dev_3e244bf4,ip_371ec5dd,card_3ac21ab7,addr_50f3eea4
acct_9971885d,dev_4bcb01fa,ip_98cf8e07,card_13ab63b4,addr_26fefe67
acct_353d0847,dev_a96f4e80,ip_833fa311,card_77bb1b38,addr_d3865855
acct_577f9612,dev_4dde5386,ip_7e8f1b77,card_8eae801e,addr_81b37cc5
acct_e4e9b1de,dev_17b84c08,ip_90231c52,card_c3b1cd35,addr_9ba92c70
acct_760bba4c,dev_18eeb7c9,ip_3bb5a0eb,card_c960f722,addr_1400f56c
acct_6cb29f44,dev_f1264b17,ip_841da223,card_5f80d56c,addr_db89991a
acct_d79dc825,dev_42a12157,ip_c9084967,card_ce595cae,addr_80575ccc
acct_d7c66a7c,dev_e9ab12bd,ip_e10ab35d,card_a9d4993f,addr_30a007c3
acct_316f4039,dev_614eefaa,ip_717efcbc,card_1b9ead32,addr_2c998f89
acct_bc5d3f43,dev_d8841f5d,ip_063e8a2a,card_9e2d83c5,addr_417187d7
acct_7892a24c,dev_59b01535,ip_71b14e11,card_d86bb650,addr_022e98bb
acct_96b89908,dev_a99b1d8a,ip_38f6bbce,card_64cc3ea2,addr_5bd2ead4
acct_e2a4f2f0,dev_ddecc65b,ip_2df7aa46,card_a288d669,addr_d5327451
acct_d2439de5,dev_51a8e9ec,ip_dfc1e158,card_7f72c035,addr_51e2661e
acct_ee891c1e,dev_e37bc15b,ip_fc24f3af,card_76ab0bb5,addr_757cf48c
acct_c8092be3,dev_fe7f655a,ip_64ef9686,car_d05177d4,addr_52849cd0
acct_2f17c81b,dev_2d670910,ip_4fbd0b08,card_32ec7a0c,addr_21aef9d5
acct_50036168,dev_806ae468,ip_f41ed76a,card_8022089e,addr_e9700781
acct_fc36d1d6,dev_ffcac724,ip_963dda8e,card_a5ed3a02,addr_fde7b119
acct_5246dae3,dev_1ca5457c,ip_a233e058,card_dc15ef7e,addr_8c56b754
acct_7b624c5f,dev_a1a9a47b,ip_579cf466,card_2d47ff51,addr_55d8042c
acct_8c9ab396,dev_3836a136,ip_7f0080d4,card_8c35efa2,addr_17e6f7e6
acct_ab758a05,dev_bed2dbe7,ip_1a75e184,car_18e9983a,addr_518f5e0e
acct_eed81f8f,dev_722d3f93,ip_94e93946,card_84b9ad5c,addr_6affd227
acct_2a997255,dev_0159f175,ip_b1c59e92,card_0f3c47fc,addr_283900c7
acct_08535f1b,dev_ce628d86,ip_357f9193,card_f6339fad,addr_75cb8a96
acct_7c5a586f,dev_9c05eaf8,ip_f251fcb9,car_a5942218,addr_f7674d5f
acct_9938ba8a,dev_4e49f228,ip_49253370,card_78a599b2,addr_d14827ca
acct_05e0ea20,dev_807b36f3,ip_be6cec59,card_ac9fb444,addr_1c9460cf
acct_bc41a388,dev_28818dc2,ip_e0582d38,card_67c58494,addr_e79ee239
acct_116c905d,dev_aa9c7d83,ip_71653fff,card_ff447fbd,addr_48f26e92
acct_101a1c6d,dev_47f47464,ip_87d37885,card_e0d3527b,addr_cef8983b
acct_6f8aa16a,dev_735ea478,ip_28f894b0,card_5150c0c3,addr_992a4b2c
acct_5e0caf9c,dev_23a12c19,ip_a7de7cec,card_f9768cb7,addr_37ebe4b8
acct_464740e5,dev_b1ac0701,ip_a2071a4e,card_3535e078,addr_55a86655
acct_a25bb276,dev_742e00f0,ip_a3a4a3e6,card_5a344cd0,addr_fdbdc857
acct_72ac7e9e,dev_50cf81ba,ip_12545717,card_19a5285c,addr_a8039458
acct_f6f2a040,dev_df6b15dd,ip_11d62f61,card_973772d9,addr_3f5d6cba
acct_72ec454b,dev_ba2b4a6b,ip_68738d7a,card_5fda7f64,addr_35c950f0
acct_b439312e,dev_b6054c61,ip_c1a018fc,card_ebe18d2c,addr_582f68b3
acct_932247ce,dev_bd999012,ip_5b4a709c,card_78a1043d,addr_3ff7b194
acct_cf3c4057,dev_b7764133,ip_bc7509cd,card_84e8e276,addr_0843a0ef
acct_7f9a48ae,dev_9290f5b5,ip_a7dc0a4d,card_7893f3e2,addr_b25f04c0
acct_1b082e8a,dev_146bd618,ip_db905886,card_f67ec65e,addr_c728d97f
acct_c11cf7ca,dev_2204bb32,ip_349e3d37,card_6387fe13,addr_5c51def6
acct_bfe200d8,dev_d023fda5,ip_75ccfc33,card_e9bb02e5,addr_b74d8310
acct_3443f1e7,dev_2e6e77bd,ip_bcce25c2,card_93d9bb42,addr_992a4b2c
acct_e658d184,dev_12edb87d,ip_e006edc6,card_296e0e5e,addr_69a05c0d
acct_7ad6f878,dev_98f0a661,ip_5370f04b,card_30084b81,addr_8b91f2b9
acct_f535f48d,dev_26773cf9,ip_8ae5ac73,card_3a381e97,addr_5e344507
acct_3fb7652b,dev_dcb9022c,ip_84b3315c,card_278e0662,addr_bdf1a62c
acct_d88984b8,dev_e6db7ee2,ip_bb9202f9,card_0cca1d19,addr_2dd9c2ad
acct_9e324eac,dev_cb261ddc,ip_4819de4b,card_e776e260,addr_5e2678a4
acct_8efb8bf7,dev_bcfea4fe,ip_2aacf346,card_0707f418,addr_e8dde2c4
acct_f012a610,dev_8da2ec33,ip_7453d960,card_083610eb,addr_c5b0e520
acct_0cde7d17,dev_6c9bacb7,ip_30ad03b8,card_f2d58293,addr_accf1ab3
acct_dd7b5793,dev_4afc76fd,ip_7f16edaf,card_d1866c61,addr_7308274b
acct_11501652,dev_421f9374,ip_59191786,card_a6f02d9f,addr_81d0755b
acct_ad69a8be,dev_d9f84902,ip_b71f4515,card_89f1dbc6,addr_14b372e5
acct_f89d01c1,dev_c04b95c1,ip_6794ec45,card_f1b06f33,addr_500863af
acct_cd07b38e,dev_9f7075ba,ip_8c18835f,card_deb38e27,addr_320ebead
acct_f3c6575a,dev_4ebf3699,ip_d4d9dc89,card_847a1c2c,addr_76a9c005
acct_0f28d1a6,dev_4367d4d5,ip_764207e1,card_7aa2f5ce,addr_c1ab00a6
acct_3541462c,dev_aa562459,ip_41460794,card_ba0a5d6f,addr_d629fa9a
acct_35169b66,dev_21b48c72,ip_4e938996,card_474ad660,addr_064c0c07
acct_6e15e5fa,dev_e76e86f2,ip_fc99d45f,card_8f464c09,addr_9ed50563
acct_53d7e5d5,dev_fd43b14f,ip_07a9ab9f,card_a648841a,addr_f457e3b8
acct_29985c56,dev_43d834ad,ip_48e730d7,card_90906a91,addr_b890844b
acct_dba5524d,dev_6100fc8a,ip_d5676032,card_7134c017,addr_ded0d3e3
acct_76cc148f,dev_0aae0e7b,ip_11a4efe0,card_703d8c75,addr_8e3966aa
acct_93137aae,dev_c3195a07,ip_256656c9,card_d5d158d6,addr_975b1678
acct_dc9cd374,dev_fb53e9e2,ip_9fe1a43a,card_357ae894,addr_759bd0e1
acct_671116a6,dev_128368fc,ip_f1e425f8,card_521f64fc,addr_9d81ed5a
acct_f578d454,dev_d4887023,ip_20654d6f,card_a4a7012b,addr_266cf7f0
acct_e9ed040b,dev_e6eddebb,ip_fa4d9599,card_0f04501b,addr_b0344c51
acct_c88c9117,dev_0b6dd282,ip_c7225f0b,card_9d1a329e,addr_ec82b731
acct_f937eed3,dev_e1756fad,ip_5bc22735,car_59dea39a,addr_d4d230fc
acct_bd5245e7,dev_81811551,ip_f5daceb0,card_ee86768c,addr_d4ef1635
acct_fef48d4a,dev_c29908c1,ip_c1c0f575,card_18eda180,addr_de5b8497
acct_8cd67d4a,dev_ad6a8f7a,ip_f1933bf3,card_0f879363,addr_829b4ed7
acct_973e6de1,dev_26ee26f9,ip_107fd5e6,card_4a800ffe,addr_37c8280a
acct_23f682cf,dev_92af3d01,ip_fe2f1dbd,card_e816d418,addr_bd57b9d1
acct_7d72d7a5,dev_ea5b3775,ip_957f3046,card_71022710,addr_1edd4270
acct_30b3be46,dev_6bf7ee6e,ip_b2200f14,card_a728c4fe,addr_4bdfbdd5
acct_cedae253,dev_3fc29cdb,ip_467ccf11,card_fac6fbe1,addr_c7d35793
acct_913ab2b5,dev_7b9f533d,ip_6fbe32e7,card_bd3b25e3,addr_61195db2
acct_66efce31,dev_89808def,ip_f58a97d7,card_86acc8be,addr_ecccfe25
acct_80523810,dev_1fb208c8,ip_163e6ab1,card_63879b82,addr_70880bc8
